HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2016-02-22 13:59:57.425,0.277,1.195,0.586
2016-02-22 13:59:57.438,0.266,1.145,0.582
2016-02-22 13:59:57.450,0.301,1.063,0.566
2016-02-22 13:59:57.463,0.355,0.965,0.590
2016-02-22 13:59:57.475,0.402,0.871,0.598
2016-02-22 13:59:57.488,0.430,0.793,0.594
2016-02-22 13:59:57.500,0.406,0.742,0.555
2016-02-22 13:59:57.513,0.355,0.715,0.500
2016-02-22 13:59:57.525,0.293,0.684,0.430
2016-02-22 13:59:57.538,0.242,0.656,0.375
2016-02-22 13:59:57.550,0.184,0.633,0.336
2016-02-22 13:59:57.563,0.152,0.613,0.313
2016-02-22 13:59:57.575,0.152,0.613,0.301
2016-02-22 13:59:57.588,0.176,0.613,0.281
2016-02-22 13:59:57.600,0.203,0.629,0.266
2016-02-22 13:59:57.613,0.230,0.660,0.246
2016-02-22 13:59:57.625,0.258,0.703,0.230
2016-02-22 13:59:57.638,0.254,0.734,0.227
2016-02-22 13:59:57.650,0.254,0.762,0.215
2016-02-22 13:59:57.663,0.250,0.785,0.199
2016-02-22 13:59:57.675,0.246,0.813,0.188
2016-02-22 13:59:57.688,0.250,0.824,0.176
2016-02-22 13:59:57.700,0.262,0.836,0.172
2016-02-22 13:59:57.713,0.293,0.844,0.180
2016-02-22 13:59:57.725,0.332,0.836,0.195
2016-02-22 13:59:57.738,0.352,0.836,0.215
2016-02-22 13:59:57.750,0.371,0.836,0.211
2016-02-22 13:59:57.763,0.379,0.844,0.207
2016-02-22 13:59:57.775,0.383,0.840,0.188
2016-02-22 13:59:57.788,0.383,0.832,0.180
2016-02-22 13:59:57.800,0.383,0.844,0.176
2016-02-22 13:59:57.813,0.383,0.875,0.176
2016-02-22 13:59:57.825,0.410,0.922,0.176
2016-02-22 13:59:57.838,0.434,0.961,0.188
2016-02-22 13:59:57.850,0.438,0.992,0.203
2016-02-22 13:59:57.863,0.430,1.043,0.227
2016-02-22 13:59:57.875,0.410,1.090,0.258
2016-02-22 13:59:57.888,0.387,1.094,0.273
2016-02-22 13:59:57.900,0.379,1.090,0.281
2016-02-22 13:59:57.913,0.395,1.121,0.273
2016-02-22 13:59:57.925,0.395,1.180,0.246
2016-02-22 13:59:57.938,0.367,1.227,0.246
2016-02-22 13:59:57.950,0.328,1.270,0.277
2016-02-22 13:59:57.963,0.324,1.266,0.328
2016-02-22 13:59:57.975,0.332,1.191,0.379
2016-02-22 13:59:57.988,0.328,1.137,0.375
2016-02-22 13:59:58.000,0.305,1.094,0.324
2016-02-22 13:59:58.013,0.266,1.043,0.262
2016-02-22 13:59:58.025,0.234,1.008,0.227
2016-02-22 13:59:58.038,0.219,0.992,0.219
2016-02-22 13:59:58.050,0.191,0.969,0.234
2016-02-22 13:59:58.063,0.191,0.930,0.254
2016-02-22 13:59:58.075,0.207,0.895,0.266
2016-02-22 13:59:58.088,0.219,0.863,0.266
2016-02-22 13:59:58.100,0.215,0.816,0.254
2016-02-22 13:59:58.113,0.219,0.781,0.223
2016-02-22 13:59:58.125,0.230,0.746,0.203
2016-02-22 13:59:58.138,0.242,0.711,0.195
2016-02-22 13:59:58.150,0.250,0.684,0.199
2016-02-22 13:59:58.163,0.242,0.664,0.199
2016-02-22 13:59:58.175,0.238,0.652,0.199
2016-02-22 13:59:58.188,0.238,0.652,0.195
2016-02-22 13:59:58.200,0.238,0.660,0.188
2016-02-22 13:59:58.213,0.246,0.676,0.176
2016-02-22 13:59:58.225,0.246,0.688,0.164
2016-02-22 13:59:58.238,0.234,0.715,0.156
2016-02-22 13:59:58.250,0.219,0.750,0.145
2016-02-22 13:59:58.263,0.215,0.773,0.152
2016-02-22 13:59:58.275,0.238,0.785,0.164
2016-02-22 13:59:58.288,0.270,0.797,0.176
2016-02-22 13:59:58.300,0.297,0.813,0.172
2016-02-22 13:59:58.313,0.305,0.840,0.160
2016-02-22 13:59:58.325,0.309,0.883,0.148
2016-02-22 13:59:58.338,0.309,0.902,0.137
2016-02-22 13:59:58.350,0.297,0.922,0.141
2016-02-22 13:59:58.363,0.273,0.945,0.160
2016-02-22 13:59:58.375,0.238,0.965,0.211
2016-02-22 13:59:58.388,0.254,1.000,0.246
2016-02-22 13:59:58.400,0.348,1.043,0.293
2016-02-22 13:59:58.413,0.449,1.051,0.324
2016-02-22 13:59:58.425,0.488,1.070,0.328
2016-02-22 13:59:58.438,0.445,1.094,0.313
2016-02-22 13:59:58.450,0.391,1.141,0.305
2016-02-22 13:59:58.463,0.355,1.191,0.336
2016-02-22 13:59:58.475,0.355,1.207,0.379
2016-02-22 13:59:58.488,0.402,1.176,0.418
2016-02-22 13:59:58.500,0.465,1.156,0.438
2016-02-22 13:59:58.513,0.512,1.121,0.414
2016-02-22 13:59:58.525,0.500,1.063,0.363
2016-02-22 13:59:58.538,0.473,0.992,0.328
2016-02-22 13:59:58.550,0.453,0.934,0.301
2016-02-22 13:59:58.563,0.414,0.891,0.258
2016-02-22 13:59:58.575,0.355,0.867,0.227
2016-02-22 13:59:58.588,0.320,0.844,0.230
2016-02-22 13:59:58.600,0.309,0.816,0.258
2016-02-22 13:59:58.613,0.305,0.789,0.289
2016-02-22 13:59:58.625,0.313,0.762,0.313
2016-02-22 13:59:58.638,0.297,0.723,0.309
2016-02-22 13:59:58.650,0.289,0.707,0.266
2016-02-22 13:59:58.663,0.277,0.695,0.215
2016-02-22 13:59:58.675,0.262,0.695,0.188
2016-02-22 13:59:58.688,0.246,0.703,0.176
2016-02-22 13:59:58.700,0.258,0.707,0.176
2016-02-22 13:59:58.713,0.270,0.715,0.180
2016-02-22 13:59:58.725,0.289,0.734,0.172
2016-02-22 13:59:58.738,0.297,0.758,0.152
2016-02-22 13:59:58.750,0.285,0.785,0.137
2016-02-22 13:59:58.763,0.266,0.805,0.133
2016-02-22 13:59:58.775,0.266,0.828,0.129
2016-02-22 13:59:58.788,0.273,0.836,0.152
2016-02-22 13:59:58.800,0.305,0.832,0.168
2016-02-22 13:59:58.813,0.359,0.832,0.172
2016-02-22 13:59:58.825,0.379,0.840,0.164
2016-02-22 13:59:58.838,0.363,0.844,0.137
2016-02-22 13:59:58.850,0.352,0.852,0.121
2016-02-22 13:59:58.863,0.355,0.848,0.137
2016-02-22 13:59:58.875,0.375,0.855,0.160
2016-02-22 13:59:58.888,0.391,0.879,0.172
2016-02-22 13:59:58.900,0.395,0.914,0.172
2016-02-22 13:59:58.913,0.398,0.957,0.156
2016-02-22 13:59:58.925,0.379,1.000,0.141
2016-02-22 13:59:58.938,0.367,1.066,0.137
2016-02-22 13:59:58.950,0.363,1.125,0.160
2016-02-22 13:59:58.963,0.359,1.121,0.191
2016-02-22 13:59:58.975,0.363,1.129,0.207
2016-02-22 13:59:58.988,0.387,1.191,0.180
2016-02-22 13:59:59.000,0.395,1.258,0.160
2016-02-22 13:59:59.013,0.391,1.289,0.156
2016-02-22 13:59:59.025,0.355,1.324,0.168
2016-02-22 13:59:59.038,0.313,1.309,0.211
2016-02-22 13:59:59.050,0.273,1.219,0.270
2016-02-22 13:59:59.063,0.266,1.121,0.289
2016-02-22 13:59:59.075,0.285,1.055,0.266
2016-02-22 13:59:59.088,0.313,1.027,0.199
2016-02-22 13:59:59.100,0.297,1.035,0.148
2016-02-22 13:59:59.113,0.227,1.059,0.137
2016-02-22 13:59:59.125,0.133,1.043,0.160
2016-02-22 13:59:59.138,0.082,0.977,0.203
2016-02-22 13:59:59.150,0.109,0.910,0.242
2016-02-22 13:59:59.163,0.164,0.855,0.258
2016-02-22 13:59:59.175,0.211,0.824,0.223
2016-02-22 13:59:59.188,0.211,0.789,0.184
2016-02-22 13:59:59.200,0.195,0.762,0.156
2016-02-22 13:59:59.213,0.184,0.734,0.141
2016-02-22 13:59:59.225,0.191,0.723,0.152
2016-02-22 13:59:59.238,0.207,0.703,0.184
2016-02-22 13:59:59.250,0.211,0.684,0.199
2016-02-22 13:59:59.263,0.215,0.688,0.203
2016-02-22 13:59:59.275,0.211,0.688,0.203
2016-02-22 13:59:59.288,0.215,0.691,0.199
2016-02-22 13:59:59.300,0.227,0.707,0.195
2016-02-22 13:59:59.313,0.230,0.719,0.180
2016-02-22 13:59:59.325,0.234,0.723,0.184
2016-02-22 13:59:59.338,0.242,0.727,0.191
2016-02-22 13:59:59.350,0.246,0.742,0.199
2016-02-22 13:59:59.363,0.254,0.785,0.191
2016-02-22 13:59:59.375,0.270,0.828,0.203
2016-02-22 13:59:59.388,0.289,0.852,0.219
2016-02-22 13:59:59.400,0.309,0.852,0.242
2016-02-22 13:59:59.413,0.309,0.855,0.262
2016-02-22 13:59:59.425,0.293,0.891,0.246
2016-02-22 13:59:59.438,0.266,0.965,0.227
2016-02-22 13:59:59.450,0.246,1.031,0.203
2016-02-22 13:59:59.463,0.266,1.078,0.199
2016-02-22 13:59:59.475,0.324,1.094,0.207
2016-02-22 13:59:59.488,0.375,1.098,0.242
2016-02-22 13:59:59.500,0.379,1.129,0.262
2016-02-22 13:59:59.513,0.348,1.176,0.273
2016-02-22 13:59:59.525,0.301,1.254,0.289
2016-02-22 13:59:59.538,0.273,1.313,0.324
2016-02-22 13:59:59.550,0.293,1.336,0.355
2016-02-22 13:59:59.563,0.355,1.313,0.391
2016-02-22 13:59:59.575,0.434,1.262,0.422
2016-02-22 13:59:59.588,0.469,1.184,0.422
2016-02-22 13:59:59.600,0.453,1.066,0.395
2016-02-22 13:59:59.613,0.414,0.957,0.371
2016-02-22 13:59:59.625,0.379,0.867,0.336
2016-02-22 13:59:59.638,0.348,0.789,0.336
2016-02-22 13:59:59.650,0.320,0.750,0.324
2016-02-22 13:59:59.663,0.281,0.742,0.313
2016-02-22 13:59:59.675,0.250,0.723,0.301
2016-02-22 13:59:59.688,0.254,0.691,0.301
2016-02-22 13:59:59.700,0.266,0.660,0.301
2016-02-22 13:59:59.713,0.266,0.660,0.281
2016-02-22 13:59:59.725,0.254,0.680,0.258
2016-02-22 13:59:59.738,0.234,0.695,0.227
2016-02-22 13:59:59.750,0.234,0.723,0.199
2016-02-22 13:59:59.763,0.254,0.742,0.184
2016-02-22 13:59:59.775,0.285,0.754,0.164
2016-02-22 13:59:59.788,0.313,0.773,0.145
2016-02-22 13:59:59.800,0.320,0.785,0.129
2016-02-22 13:59:59.813,0.316,0.805,0.105
2016-02-22 13:59:59.825,0.309,0.828,0.090
2016-02-22 13:59:59.838,0.301,0.836,0.098
2016-02-22 13:59:59.850,0.305,0.836,0.109
2016-02-22 13:59:59.863,0.316,0.832,0.125
2016-02-22 13:59:59.875,0.344,0.840,0.133
2016-02-22 13:59:59.888,0.355,0.852,0.145
2016-02-22 13:59:59.900,0.375,0.852,0.164
2016-02-22 13:59:59.913,0.402,0.852,0.176
2016-02-22 13:59:59.925,0.418,0.852,0.176
2016-02-22 13:59:59.938,0.426,0.859,0.156
2016-02-22 13:59:59.950,0.414,0.855,0.125
2016-02-22 13:59:59.963,0.398,0.859,0.109
2016-02-22 13:59:59.975,0.383,0.895,0.098
2016-02-22 13:59:59.988,0.371,0.945,0.094
2016-02-22 14:00:00.000,0.355,1.004,0.102
2016-02-22 14:00:00.013,0.363,1.020,0.117
2016-02-22 14:00:00.025,0.367,1.043,0.113
2016-02-22 14:00:00.038,0.371,1.094,0.105
2016-02-22 14:00:00.050,0.363,1.148,0.105
2016-02-22 14:00:00.063,0.348,1.188,0.102
2016-02-22 14:00:00.075,0.340,1.227,0.109
2016-02-22 14:00:00.088,0.355,1.262,0.141
2016-02-22 14:00:00.100,0.355,1.262,0.164
2016-02-22 14:00:00.113,0.332,1.250,0.188
2016-02-22 14:00:00.125,0.301,1.227,0.211
2016-02-22 14:00:00.138,0.285,1.152,0.215
2016-02-22 14:00:00.150,0.273,1.059,0.203
2016-02-22 14:00:00.163,0.270,0.988,0.164
2016-02-22 14:00:00.175,0.262,0.953,0.133
2016-02-22 14:00:00.188,0.238,0.965,0.113
2016-02-22 14:00:00.200,0.188,1.004,0.109
2016-02-22 14:00:00.213,0.129,1.031,0.129
2016-02-22 14:00:00.225,0.094,1.008,0.168
2016-02-22 14:00:00.238,0.098,0.953,0.191
2016-02-22 14:00:00.250,0.133,0.898,0.199
2016-02-22 14:00:00.263,0.172,0.855,0.188
2016-02-22 14:00:00.275,0.191,0.813,0.176
2016-02-22 14:00:00.288,0.203,0.777,0.160
2016-02-22 14:00:00.300,0.215,0.754,0.156
2016-02-22 14:00:00.313,0.234,0.734,0.168
2016-02-22 14:00:00.325,0.242,0.719,0.172
2016-02-22 14:00:00.338,0.238,0.715,0.172
2016-02-22 14:00:00.350,0.227,0.711,0.160
2016-02-22 14:00:00.363,0.207,0.715,0.141
2016-02-22 14:00:00.375,0.199,0.727,0.137
2016-02-22 14:00:00.388,0.207,0.746,0.125
2016-02-22 14:00:00.400,0.219,0.758,0.121
2016-02-22 14:00:00.413,0.211,0.773,0.121
2016-02-22 14:00:00.425,0.207,0.789,0.117
2016-02-22 14:00:00.438,0.211,0.797,0.113
2016-02-22 14:00:00.450,0.219,0.820,0.105
2016-02-22 14:00:00.463,0.230,0.844,0.105
2016-02-22 14:00:00.475,0.238,0.883,0.109
2016-02-22 14:00:00.488,0.234,0.910,0.113
2016-02-22 14:00:00.500,0.227,0.941,0.145
2016-02-22 14:00:00.513,0.258,0.969,0.184
2016-02-22 14:00:00.525,0.281,1.008,0.219
2016-02-22 14:00:00.538,0.285,1.051,0.250
2016-02-22 14:00:00.550,0.297,1.082,0.277
2016-02-22 14:00:00.563,0.324,1.098,0.293
2016-02-22 14:00:00.575,0.355,1.113,0.301
2016-02-22 14:00:00.588,0.367,1.152,0.305
2016-02-22 14:00:00.600,0.348,1.199,0.316
2016-02-22 14:00:00.613,0.336,1.262,0.340
2016-02-22 14:00:00.625,0.332,1.285,0.379
2016-02-22 14:00:00.638,0.352,1.246,0.410
2016-02-22 14:00:00.650,0.379,1.191,0.430
2016-02-22 14:00:00.663,0.410,1.145,0.430
2016-02-22 14:00:00.675,0.426,1.086,0.434
2016-02-22 14:00:00.688,0.418,0.992,0.438
2016-02-22 14:00:00.700,0.387,0.891,0.426
2016-02-22 14:00:00.713,0.348,0.824,0.398
2016-02-22 14:00:00.725,0.305,0.785,0.375
2016-02-22 14:00:00.738,0.262,0.773,0.355
2016-02-22 14:00:00.750,0.215,0.727,0.344
2016-02-22 14:00:00.763,0.199,0.691,0.348
2016-02-22 14:00:00.775,0.199,0.672,0.352
2016-02-22 14:00:00.788,0.195,0.652,0.336
2016-02-22 14:00:00.800,0.203,0.664,0.305
2016-02-22 14:00:00.813,0.223,0.684,0.273
2016-02-22 14:00:00.825,0.242,0.707,0.230
2016-02-22 14:00:00.838,0.250,0.742,0.199
2016-02-22 14:00:00.850,0.258,0.785,0.168
2016-02-22 14:00:00.863,0.258,0.820,0.148
2016-02-22 14:00:00.875,0.266,0.844,0.141
2016-02-22 14:00:00.888,0.270,0.844,0.137
2016-02-22 14:00:00.900,0.270,0.852,0.113
2016-02-22 14:00:00.913,0.270,0.867,0.098
2016-02-22 14:00:00.925,0.270,0.879,0.078
2016-02-22 14:00:00.938,0.270,0.883,0.078
2016-02-22 14:00:00.950,0.270,0.879,0.082
2016-02-22 14:00:00.963,0.281,0.879,0.086
2016-02-22 14:00:00.975,0.297,0.867,0.094
2016-02-22 14:00:00.988,0.313,0.871,0.105
2016-02-22 14:00:01.000,0.316,0.883,0.113
2016-02-22 14:00:01.013,0.328,0.883,0.125
2016-02-22 14:00:01.025,0.336,0.883,0.129
2016-02-22 14:00:01.038,0.340,0.875,0.145
2016-02-22 14:00:01.050,0.336,0.891,0.145
2016-02-22 14:00:01.063,0.328,0.922,0.141
2016-02-22 14:00:01.075,0.305,0.980,0.137
2016-02-22 14:00:01.088,0.293,1.035,0.141
2016-02-22 14:00:01.100,0.277,1.078,0.152
2016-02-22 14:00:01.113,0.270,1.113,0.168
2016-02-22 14:00:01.125,0.277,1.121,0.188
2016-02-22 14:00:01.138,0.301,1.102,0.180
2016-02-22 14:00:01.150,0.340,1.113,0.176
2016-02-22 14:00:01.163,0.367,1.160,0.172
2016-02-22 14:00:01.175,0.352,1.207,0.168
2016-02-22 14:00:01.188,0.336,1.266,0.172
2016-02-22 14:00:01.200,0.328,1.297,0.191
2016-02-22 14:00:01.213,0.313,1.262,0.211
2016-02-22 14:00:01.225,0.273,1.180,0.215
2016-02-22 14:00:01.238,0.242,1.105,0.199
2016-02-22 14:00:01.250,0.215,1.055,0.164
2016-02-22 14:00:01.263,0.180,1.031,0.117
2016-02-22 14:00:01.275,0.137,1.035,0.094
2016-02-22 14:00:01.288,0.082,1.039,0.094
2016-02-22 14:00:01.300,0.039,1.004,0.121
2016-02-22 14:00:01.313,0.039,0.945,0.160
2016-02-22 14:00:01.325,0.086,0.895,0.191
2016-02-22 14:00:01.338,0.121,0.867,0.191
2016-02-22 14:00:01.350,0.129,0.844,0.164
2016-02-22 14:00:01.363,0.125,0.809,0.129
2016-02-22 14:00:01.375,0.137,0.770,0.129
2016-02-22 14:00:01.388,0.164,0.738,0.156
2016-02-22 14:00:01.400,0.199,0.723,0.172
2016-02-22 14:00:01.413,0.223,0.719,0.188
2016-02-22 14:00:01.425,0.234,0.715,0.176
2016-02-22 14:00:01.438,0.215,0.727,0.145
2016-02-22 14:00:01.450,0.191,0.750,0.125
2016-02-22 14:00:01.463,0.184,0.773,0.121
2016-02-22 14:00:01.475,0.191,0.785,0.129
2016-02-22 14:00:01.488,0.203,0.789,0.148
2016-02-22 14:00:01.500,0.223,0.797,0.184
2016-02-22 14:00:01.513,0.238,0.809,0.199
2016-02-22 14:00:01.525,0.238,0.828,0.199
2016-02-22 14:00:01.538,0.238,0.844,0.172
2016-02-22 14:00:01.550,0.230,0.855,0.137
2016-02-22 14:00:01.563,0.246,0.875,0.109
2016-02-22 14:00:01.575,0.258,0.891,0.098
2016-02-22 14:00:01.588,0.266,0.926,0.098
2016-02-22 14:00:01.600,0.266,0.977,0.117
2016-02-22 14:00:01.613,0.266,1.023,0.137
2016-02-22 14:00:01.625,0.277,1.055,0.152
2016-02-22 14:00:01.638,0.293,1.078,0.168
2016-02-22 14:00:01.650,0.301,1.105,0.176
2016-02-22 14:00:01.663,0.293,1.121,0.195
2016-02-22 14:00:01.675,0.289,1.141,0.223
2016-02-22 14:00:01.688,0.297,1.195,0.242
2016-02-22 14:00:01.700,0.316,1.254,0.277
2016-02-22 14:00:01.713,0.336,1.277,0.316
2016-02-22 14:00:01.725,0.359,1.277,0.336
2016-02-22 14:00:01.738,0.391,1.262,0.348
2016-02-22 14:00:01.750,0.422,1.191,0.363
2016-02-22 14:00:01.763,0.445,1.059,0.371
2016-02-22 14:00:01.775,0.453,0.926,0.371
2016-02-22 14:00:01.788,0.441,0.832,0.355
2016-02-22 14:00:01.800,0.387,0.785,0.320
2016-02-22 14:00:01.813,0.313,0.773,0.266
2016-02-22 14:00:01.825,0.262,0.766,0.234
2016-02-22 14:00:01.838,0.262,0.742,0.230
2016-02-22 14:00:01.850,0.277,0.703,0.234
2016-02-22 14:00:01.863,0.273,0.676,0.246
2016-02-22 14:00:01.875,0.254,0.668,0.234
2016-02-22 14:00:01.888,0.207,0.691,0.223
2016-02-22 14:00:01.900,0.184,0.738,0.203
2016-02-22 14:00:01.913,0.199,0.773,0.188
2016-02-22 14:00:01.925,0.223,0.789,0.188
2016-02-22 14:00:01.938,0.238,0.781,0.195
2016-02-22 14:00:01.950,0.258,0.789,0.188
2016-02-22 14:00:01.963,0.277,0.797,0.176
2016-02-22 14:00:01.975,0.293,0.824,0.145
2016-02-22 14:00:01.988,0.305,0.836,0.117
2016-02-22 14:00:02.000,0.320,0.844,0.094
2016-02-22 14:00:02.013,0.336,0.844,0.086
2016-02-22 14:00:02.025,0.340,0.840,0.078
2016-02-22 14:00:02.038,0.340,0.844,0.082
2016-02-22 14:00:02.050,0.336,0.848,0.074
2016-02-22 14:00:02.063,0.316,0.844,0.082
2016-02-22 14:00:02.075,0.316,0.828,0.105
2016-02-22 14:00:02.088,0.324,0.824,0.117
2016-02-22 14:00:02.100,0.336,0.832,0.113
2016-02-22 14:00:02.113,0.332,0.855,0.098
2016-02-22 14:00:02.125,0.332,0.891,0.074
2016-02-22 14:00:02.138,0.328,0.949,0.063
2016-02-22 14:00:02.150,0.316,0.996,0.074
2016-02-22 14:00:02.163,0.305,1.039,0.098
2016-02-22 14:00:02.175,0.301,1.070,0.113
2016-02-22 14:00:02.188,0.316,1.113,0.125
2016-02-22 14:00:02.200,0.332,1.145,0.145
2016-02-22 14:00:02.213,0.348,1.145,0.164
2016-02-22 14:00:02.225,0.367,1.156,0.160
2016-02-22 14:00:02.238,0.391,1.227,0.137
2016-02-22 14:00:02.250,0.398,1.309,0.121
2016-02-22 14:00:02.263,0.391,1.344,0.125
2016-02-22 14:00:02.275,0.387,1.324,0.152
2016-02-22 14:00:02.288,0.391,1.258,0.199
2016-02-22 14:00:02.300,0.379,1.168,0.230
2016-02-22 14:00:02.313,0.336,1.094,0.223
2016-02-22 14:00:02.325,0.258,1.055,0.188
2016-02-22 14:00:02.338,0.145,1.031,0.133
2016-02-22 14:00:02.350,0.043,1.027,0.082
2016-02-22 14:00:02.363,0.000,1.043,0.070
2016-02-22 14:00:02.375,0.023,1.047,0.102
2016-02-22 14:00:02.388,0.070,1.016,0.125
2016-02-22 14:00:02.400,0.090,0.969,0.152
2016-02-22 14:00:02.413,0.105,0.926,0.145
2016-02-22 14:00:02.425,0.121,0.887,0.125
2016-02-22 14:00:02.438,0.137,0.859,0.117
2016-02-22 14:00:02.450,0.148,0.824,0.125
2016-02-22 14:00:02.463,0.160,0.781,0.141
2016-02-22 14:00:02.475,0.172,0.742,0.164
2016-02-22 14:00:02.488,0.176,0.707,0.176
2016-02-22 14:00:02.500,0.184,0.684,0.191
2016-02-22 14:00:02.513,0.199,0.676,0.191
2016-02-22 14:00:02.525,0.219,0.676,0.176
2016-02-22 14:00:02.538,0.238,0.688,0.168
2016-02-22 14:00:02.550,0.223,0.711,0.148
2016-02-22 14:00:02.563,0.184,0.719,0.152
2016-02-22 14:00:02.575,0.172,0.723,0.152
2016-02-22 14:00:02.588,0.191,0.738,0.160
2016-02-22 14:00:02.600,0.223,0.754,0.164
2016-02-22 14:00:02.613,0.238,0.773,0.164
2016-02-22 14:00:02.625,0.234,0.801,0.152
2016-02-22 14:00:02.638,0.234,0.816,0.156
2016-02-22 14:00:02.650,0.246,0.820,0.164
2016-02-22 14:00:02.663,0.266,0.840,0.160
2016-02-22 14:00:02.675,0.289,0.883,0.156
2016-02-22 14:00:02.688,0.297,0.957,0.164
2016-02-22 14:00:02.700,0.281,1.023,0.168
2016-02-22 14:00:02.713,0.273,1.074,0.195
2016-02-22 14:00:02.725,0.313,1.105,0.238
2016-02-22 14:00:02.738,0.352,1.117,0.273
2016-02-22 14:00:02.750,0.371,1.133,0.293
2016-02-22 14:00:02.763,0.363,1.172,0.305
2016-02-22 14:00:02.775,0.344,1.230,0.328
2016-02-22 14:00:02.788,0.344,1.297,0.363
2016-02-22 14:00:02.800,0.344,1.328,0.402
2016-02-22 14:00:02.813,0.371,1.320,0.438
2016-02-22 14:00:02.825,0.383,1.273,0.465
2016-02-22 14:00:02.838,0.375,1.168,0.473
2016-02-22 14:00:02.850,0.371,1.035,0.465
2016-02-22 14:00:02.863,0.371,0.895,0.449
2016-02-22 14:00:02.875,0.355,0.805,0.414
2016-02-22 14:00:02.888,0.309,0.758,0.371
2016-02-22 14:00:02.900,0.266,0.754,0.320
2016-02-22 14:00:02.913,0.227,0.750,0.289
2016-02-22 14:00:02.925,0.223,0.727,0.297
2016-02-22 14:00:02.938,0.223,0.695,0.332
2016-02-22 14:00:02.950,0.203,0.668,0.355
2016-02-22 14:00:02.963,0.168,0.664,0.352
2016-02-22 14:00:02.975,0.137,0.668,0.332
2016-02-22 14:00:02.988,0.156,0.691,0.313
2016-02-22 14:00:03.000,0.176,0.707,0.277
2016-02-22 14:00:03.013,0.203,0.719,0.250
2016-02-22 14:00:03.025,0.219,0.738,0.215
2016-02-22 14:00:03.038,0.227,0.758,0.199
2016-02-22 14:00:03.050,0.246,0.781,0.184
2016-02-22 14:00:03.063,0.258,0.793,0.172
2016-02-22 14:00:03.075,0.270,0.809,0.160
2016-02-22 14:00:03.088,0.273,0.828,0.148
2016-02-22 14:00:03.100,0.270,0.844,0.152
2016-02-22 14:00:03.113,0.266,0.859,0.160
2016-02-22 14:00:03.125,0.266,0.871,0.176
2016-02-22 14:00:03.138,0.281,0.863,0.195
2016-02-22 14:00:03.150,0.289,0.844,0.203
2016-02-22 14:00:03.163,0.313,0.832,0.211
2016-02-22 14:00:03.175,0.352,0.840,0.207
2016-02-22 14:00:03.188,0.383,0.852,0.199
2016-02-22 14:00:03.200,0.391,0.859,0.180
2016-02-22 14:00:03.213,0.387,0.887,0.160
2016-02-22 14:00:03.225,0.375,0.938,0.141
2016-02-22 14:00:03.238,0.352,0.992,0.145
2016-02-22 14:00:03.250,0.340,1.035,0.160
2016-02-22 14:00:03.263,0.344,1.078,0.172
2016-02-22 14:00:03.275,0.348,1.117,0.191
2016-02-22 14:00:03.288,0.348,1.145,0.211
2016-02-22 14:00:03.300,0.336,1.133,0.215
2016-02-22 14:00:03.313,0.328,1.145,0.207
2016-02-22 14:00:03.325,0.320,1.191,0.184
2016-02-22 14:00:03.338,0.313,1.230,0.172
2016-02-22 14:00:03.350,0.328,1.266,0.184
2016-02-22 14:00:03.363,0.332,1.305,0.215
2016-02-22 14:00:03.375,0.328,1.293,0.277
