HEADER_TIME_STAMP,X_ACCELERATION_METERS_PER_SECOND_SQUARED,Y_ACCELERATION_METERS_PER_SECOND_SQUARED,Z_ACCELERATION_METERS_PER_SECOND_SQUARED
2016-02-01 14:00:00.800,0.000,0.000,0.000
2016-02-01 14:00:00.813,0.000,0.000,0.000
2016-02-01 14:00:00.825,0.000,0.000,0.000
2016-02-01 14:00:00.838,0.000,0.000,0.000
2016-02-01 14:00:00.850,0.000,0.000,0.000
2016-02-01 14:00:00.863,0.000,0.000,0.000
2016-02-01 14:00:00.875,0.000,0.000,0.000
2016-02-01 14:00:00.888,0.000,0.000,0.000
2016-02-01 14:00:00.900,0.000,0.000,0.000
2016-02-01 14:00:00.913,0.000,0.000,0.000
2016-02-01 14:00:00.925,0.000,0.000,0.000
2016-02-01 14:00:00.938,0.000,0.000,0.000
2016-02-01 14:00:00.950,0.000,0.000,0.000
2016-02-01 14:00:00.963,0.000,0.000,0.000
2016-02-01 14:00:00.975,0.000,0.000,0.000
2016-02-01 14:00:00.988,0.000,0.000,0.000
2016-02-01 14:00:01.000,0.000,0.000,0.000
2016-02-01 14:00:01.013,0.000,0.000,0.000
2016-02-01 14:00:01.025,0.000,0.000,0.000
2016-02-01 14:00:01.038,0.000,0.000,0.000
2016-02-01 14:00:01.050,0.000,0.000,0.000
2016-02-01 14:00:01.063,0.000,0.000,0.000
2016-02-01 14:00:01.075,0.000,0.000,0.000
2016-02-01 14:00:01.088,0.000,0.000,0.000
2016-02-01 14:00:01.100,0.000,0.000,0.000
2016-02-01 14:00:01.113,0.000,0.000,0.000
2016-02-01 14:00:01.125,0.000,0.000,0.000
2016-02-01 14:00:01.138,0.000,0.000,0.000
2016-02-01 14:00:01.150,0.000,0.000,0.000
2016-02-01 14:00:01.163,0.000,0.000,0.000
2016-02-01 14:00:01.175,0.000,0.000,0.000
2016-02-01 14:00:01.188,0.000,0.000,0.000
2016-02-01 14:00:01.200,0.000,0.000,0.000
2016-02-01 14:00:01.213,0.000,0.000,0.000
2016-02-01 14:00:01.225,0.000,0.000,0.000
2016-02-01 14:00:01.238,0.000,0.000,0.000
2016-02-01 14:00:01.250,0.000,0.000,0.000
2016-02-01 14:00:01.263,0.000,0.000,0.000
2016-02-01 14:00:01.275,0.000,0.000,0.000
2016-02-01 14:00:01.288,0.000,0.000,0.000
2016-02-01 14:00:01.300,0.000,0.000,0.000
2016-02-01 14:00:01.313,0.000,0.000,0.000
2016-02-01 14:00:01.325,0.000,0.000,0.000
2016-02-01 14:00:01.338,0.000,0.000,0.000
2016-02-01 14:00:01.350,0.000,0.000,0.000
2016-02-01 14:00:01.363,0.000,0.000,0.000
2016-02-01 14:00:01.375,0.000,0.000,0.000
2016-02-01 14:00:01.388,0.000,0.000,0.000
2016-02-01 14:00:01.400,0.000,0.000,0.000
2016-02-01 14:00:01.413,0.000,0.000,0.000
2016-02-01 14:00:01.425,0.000,0.000,0.000
2016-02-01 14:00:01.438,0.000,0.000,0.000
2016-02-01 14:00:01.450,0.000,0.000,0.000
2016-02-01 14:00:01.463,0.000,0.000,0.000
2016-02-01 14:00:01.475,0.000,0.000,0.000
2016-02-01 14:00:01.488,0.000,0.000,0.000
2016-02-01 14:00:01.500,0.000,0.000,0.000
2016-02-01 14:00:01.513,0.000,0.000,0.000
2016-02-01 14:00:01.525,0.000,0.000,0.000
2016-02-01 14:00:01.538,0.000,0.000,0.000
2016-02-01 14:00:01.550,0.000,0.000,0.000
2016-02-01 14:00:01.563,0.000,0.000,0.000
2016-02-01 14:00:01.575,0.000,0.000,0.000
2016-02-01 14:00:01.588,0.000,0.000,0.000
2016-02-01 14:00:01.600,0.000,0.000,0.000
2016-02-01 14:00:01.613,0.000,0.000,0.000
2016-02-01 14:00:01.625,0.000,0.000,0.000
2016-02-01 14:00:01.638,0.000,0.000,0.000
2016-02-01 14:00:01.650,0.000,0.000,0.000
2016-02-01 14:00:01.663,0.000,0.000,0.000
2016-02-01 14:00:01.675,0.000,0.000,0.000
2016-02-01 14:00:01.688,0.000,0.000,0.000
2016-02-01 14:00:01.700,0.000,0.000,0.000
2016-02-01 14:00:01.713,0.000,0.000,0.000
2016-02-01 14:00:01.725,0.000,0.000,0.000
2016-02-01 14:00:01.738,0.000,0.000,0.000
2016-02-01 14:00:01.750,0.000,0.000,0.000
2016-02-01 14:00:01.763,0.000,0.000,0.000
2016-02-01 14:00:01.775,0.000,0.000,0.000
2016-02-01 14:00:01.788,0.000,0.000,0.000
2016-02-01 14:00:01.800,0.000,0.000,0.000
2016-02-01 14:00:01.813,0.000,0.000,0.000
2016-02-01 14:00:01.825,0.000,0.000,0.000
2016-02-01 14:00:01.838,0.000,0.000,0.000
2016-02-01 14:00:01.850,0.000,0.000,0.000
2016-02-01 14:00:01.863,0.000,0.000,0.000
2016-02-01 14:00:01.875,0.000,0.000,0.000
2016-02-01 14:00:01.888,0.000,0.000,0.000
2016-02-01 14:00:01.900,0.000,0.000,0.000
2016-02-01 14:00:01.913,0.000,0.000,0.000
2016-02-01 14:00:01.925,0.000,0.000,0.000
2016-02-01 14:00:01.938,0.000,0.000,0.000
2016-02-01 14:00:01.950,0.000,0.000,0.000
2016-02-01 14:00:01.963,0.000,0.000,0.000
2016-02-01 14:00:01.975,0.000,0.000,0.000
2016-02-01 14:00:01.988,0.000,0.000,0.000
2016-02-01 14:00:02.000,0.000,0.000,0.000
2016-02-01 14:00:02.013,0.000,0.000,0.000
2016-02-01 14:00:02.025,0.000,0.000,0.000
2016-02-01 14:00:02.038,0.000,0.000,0.000
2016-02-01 14:00:02.050,0.000,0.000,0.000
2016-02-01 14:00:02.063,0.000,0.000,0.000
2016-02-01 14:00:02.075,0.000,0.000,0.000
2016-02-01 14:00:02.088,0.000,0.000,0.000
2016-02-01 14:00:02.100,0.000,0.000,0.000
2016-02-01 14:00:02.113,0.000,0.000,0.000
2016-02-01 14:00:02.125,0.000,0.000,0.000
2016-02-01 14:00:02.138,0.000,0.000,0.000
2016-02-01 14:00:02.150,0.000,0.000,0.000
2016-02-01 14:00:02.163,0.000,0.000,0.000
2016-02-01 14:00:02.175,0.000,0.000,0.000
2016-02-01 14:00:02.188,0.000,0.000,0.000
2016-02-01 14:00:02.200,0.000,0.000,0.000
2016-02-01 14:00:02.213,0.000,0.000,0.000
2016-02-01 14:00:02.225,0.000,0.000,0.000
2016-02-01 14:00:02.238,0.000,0.000,0.000
2016-02-01 14:00:02.250,0.000,0.000,0.000
2016-02-01 14:00:02.263,0.000,0.000,0.000
2016-02-01 14:00:02.275,0.000,0.000,0.000
2016-02-01 14:00:02.288,0.000,0.000,0.000
2016-02-01 14:00:02.300,0.000,0.000,0.000
2016-02-01 14:00:02.313,0.000,0.000,0.000
2016-02-01 14:00:02.325,0.000,0.000,0.000
2016-02-01 14:00:02.338,0.000,0.000,0.000
2016-02-01 14:00:02.350,0.000,0.000,0.000
2016-02-01 14:00:02.363,0.000,0.000,0.000
2016-02-01 14:00:02.375,0.000,0.000,0.000
2016-02-01 14:00:02.388,0.000,0.000,0.000
2016-02-01 14:00:02.400,0.000,0.000,0.000
2016-02-01 14:00:02.413,0.000,0.000,0.000
2016-02-01 14:00:02.425,0.000,0.000,0.000
2016-02-01 14:00:02.438,0.000,0.000,0.000
2016-02-01 14:00:02.450,0.000,0.000,0.000
2016-02-01 14:00:02.463,0.000,0.000,0.000
2016-02-01 14:00:02.475,0.000,0.000,0.000
2016-02-01 14:00:02.488,0.000,0.000,0.000
2016-02-01 14:00:02.500,0.000,0.000,0.000
2016-02-01 14:00:02.513,0.000,0.000,0.000
2016-02-01 14:00:02.525,0.000,0.000,0.000
2016-02-01 14:00:02.538,0.000,0.000,0.000
2016-02-01 14:00:02.550,0.000,0.000,0.000
2016-02-01 14:00:02.563,0.000,0.000,0.000
2016-02-01 14:00:02.575,0.000,0.000,0.000
2016-02-01 14:00:02.588,0.000,0.000,0.000
2016-02-01 14:00:02.600,0.000,0.000,0.000
2016-02-01 14:00:02.613,0.000,0.000,0.000
2016-02-01 14:00:02.625,0.000,0.000,0.000
2016-02-01 14:00:02.638,0.000,0.000,0.000
2016-02-01 14:00:02.650,0.000,0.000,0.000
2016-02-01 14:00:02.663,0.000,0.000,0.000
2016-02-01 14:00:02.675,0.000,0.000,0.000
2016-02-01 14:00:02.688,0.000,0.000,0.000
2016-02-01 14:00:02.700,0.000,0.000,0.000
2016-02-01 14:00:02.713,0.000,0.000,0.000
2016-02-01 14:00:02.725,0.000,0.000,0.000
2016-02-01 14:00:02.738,0.000,0.000,0.000
2016-02-01 14:00:02.750,0.000,0.000,0.000
2016-02-01 14:00:02.763,0.000,0.000,0.000
2016-02-01 14:00:02.775,0.000,0.000,0.000
2016-02-01 14:00:02.788,0.000,0.000,0.000
2016-02-01 14:00:02.800,0.000,0.000,0.000
2016-02-01 14:00:02.813,0.000,0.000,0.000
2016-02-01 14:00:02.825,0.000,0.000,0.000
2016-02-01 14:00:02.838,0.000,0.000,0.000
2016-02-01 14:00:02.850,0.000,0.000,0.000
2016-02-01 14:00:02.863,0.000,0.000,0.000
2016-02-01 14:00:02.875,0.000,0.000,0.000
2016-02-01 14:00:02.888,0.000,0.000,0.000
2016-02-01 14:00:02.900,0.000,0.000,0.000
2016-02-01 14:00:02.913,0.000,0.000,0.000
2016-02-01 14:00:02.925,0.000,0.000,0.000
2016-02-01 14:00:02.938,0.000,0.000,0.000
2016-02-01 14:00:02.950,0.000,0.000,0.000
2016-02-01 14:00:02.963,0.000,0.000,0.000
2016-02-01 14:00:02.975,0.000,0.000,0.000
2016-02-01 14:00:02.988,0.000,0.000,0.000
2016-02-01 14:00:03.000,0.000,0.000,0.000
2016-02-01 14:00:03.013,0.000,0.000,0.000
2016-02-01 14:00:03.025,0.000,0.000,0.000
2016-02-01 14:00:03.038,0.000,0.000,0.000
2016-02-01 14:00:03.050,0.000,0.000,0.000
2016-02-01 14:00:03.063,0.000,0.000,0.000
2016-02-01 14:00:03.075,0.000,0.000,0.000
2016-02-01 14:00:03.088,0.000,0.000,0.000
2016-02-01 14:00:03.100,0.000,0.000,0.000
2016-02-01 14:00:03.113,0.000,0.000,0.000
2016-02-01 14:00:03.125,0.000,0.000,0.000
2016-02-01 14:00:03.138,0.000,0.000,0.000
2016-02-01 14:00:03.150,0.000,0.000,0.000
2016-02-01 14:00:03.163,0.000,0.000,0.000
2016-02-01 14:00:03.175,0.000,0.000,0.000
2016-02-01 14:00:03.188,0.000,0.000,0.000
2016-02-01 14:00:03.200,0.000,0.000,0.000
2016-02-01 14:00:03.213,0.000,0.000,0.000
2016-02-01 14:00:03.225,0.000,0.000,0.000
2016-02-01 14:00:03.238,0.000,0.000,0.000
2016-02-01 14:00:03.250,0.000,0.000,0.000
2016-02-01 14:00:03.263,0.000,0.000,0.000
2016-02-01 14:00:03.275,0.000,0.000,0.000
2016-02-01 14:00:03.288,0.000,0.000,0.000
2016-02-01 14:00:03.300,0.000,0.000,0.000
2016-02-01 14:00:03.313,0.000,0.000,0.000
2016-02-01 14:00:03.325,0.000,0.000,0.000
2016-02-01 14:00:03.338,0.000,0.000,0.000
2016-02-01 14:00:03.350,0.000,0.000,0.000
2016-02-01 14:00:03.363,0.000,0.000,0.000
2016-02-01 14:00:03.375,0.000,0.000,0.000
2016-02-01 14:00:03.388,0.000,0.000,0.000
2016-02-01 14:00:03.400,0.000,0.000,0.000
2016-02-01 14:00:03.413,0.000,0.000,0.000
2016-02-01 14:00:03.425,0.000,0.000,0.000
2016-02-01 14:00:03.438,0.000,0.000,0.000
2016-02-01 14:00:03.450,0.000,0.000,0.000
2016-02-01 14:00:03.463,0.000,0.000,0.000
2016-02-01 14:00:03.475,0.000,0.000,0.000
2016-02-01 14:00:03.488,0.000,0.000,0.000
2016-02-01 14:00:03.500,0.000,0.000,0.000
2016-02-01 14:00:03.513,0.000,0.000,0.000
2016-02-01 14:00:03.525,0.000,0.000,0.000
2016-02-01 14:00:03.538,0.000,0.000,0.000
2016-02-01 14:00:03.550,0.000,0.000,0.000
2016-02-01 14:00:03.563,0.000,0.000,0.000
2016-02-01 14:00:03.575,0.000,0.000,0.000
2016-02-01 14:00:03.588,0.000,0.000,0.000
2016-02-01 14:00:03.600,0.000,0.000,0.000
2016-02-01 14:00:03.613,0.000,0.000,0.000
2016-02-01 14:00:03.625,0.000,0.000,0.000
2016-02-01 14:00:03.638,0.000,0.000,0.000
2016-02-01 14:00:03.650,0.000,0.000,0.000
2016-02-01 14:00:03.663,0.000,0.000,0.000
2016-02-01 14:00:03.675,0.000,0.000,0.000
2016-02-01 14:00:03.688,0.000,0.000,0.000
2016-02-01 14:00:03.700,0.000,0.000,0.000
2016-02-01 14:00:03.713,0.000,0.000,0.000
2016-02-01 14:00:03.725,0.000,0.000,0.000
2016-02-01 14:00:03.738,0.000,0.000,0.000
2016-02-01 14:00:03.750,0.000,0.000,0.000
2016-02-01 14:00:03.763,0.000,0.000,0.000
2016-02-01 14:00:03.775,0.000,0.000,0.000
2016-02-01 14:00:03.788,0.000,0.000,0.000
2016-02-01 14:00:03.800,0.000,0.000,0.000
2016-02-01 14:00:03.813,0.000,0.000,0.000
2016-02-01 14:00:03.825,0.000,0.000,0.000
2016-02-01 14:00:03.838,0.000,0.000,0.000
2016-02-01 14:00:03.850,0.000,0.000,0.000
2016-02-01 14:00:03.863,0.000,0.000,0.000
2016-02-01 14:00:03.875,0.000,0.000,0.000
2016-02-01 14:00:03.888,0.000,0.000,0.000
2016-02-01 14:00:03.900,0.000,0.000,0.000
2016-02-01 14:00:03.913,0.000,0.000,0.000
2016-02-01 14:00:03.925,0.000,0.000,0.000
2016-02-01 14:00:03.938,0.000,0.000,0.000
2016-02-01 14:00:03.950,0.000,0.000,0.000
2016-02-01 14:00:03.963,0.000,0.000,0.000
2016-02-01 14:00:03.975,0.000,0.000,0.000
2016-02-01 14:00:03.988,0.000,0.000,0.000
2016-02-01 14:00:04.000,0.000,0.000,0.000
2016-02-01 14:00:04.013,0.000,0.000,0.000
2016-02-01 14:00:04.025,0.000,0.000,0.000
2016-02-01 14:00:04.038,0.000,0.000,0.000
2016-02-01 14:00:04.050,0.000,0.000,0.000
2016-02-01 14:00:04.063,0.000,0.000,0.000
2016-02-01 14:00:04.075,0.000,0.000,0.000
2016-02-01 14:00:04.088,0.000,0.000,0.000
2016-02-01 14:00:04.100,0.000,0.000,0.000
2016-02-01 14:00:04.113,0.000,0.000,0.000
2016-02-01 14:00:04.125,0.000,0.000,0.000
2016-02-01 14:00:04.138,0.000,0.000,0.000
2016-02-01 14:00:04.150,0.000,0.000,0.000
2016-02-01 14:00:04.163,0.000,0.000,0.000
2016-02-01 14:00:04.175,0.000,0.000,0.000
2016-02-01 14:00:04.188,0.000,0.000,0.000
2016-02-01 14:00:04.200,0.000,0.000,0.000
2016-02-01 14:00:04.213,0.000,0.000,0.000
2016-02-01 14:00:04.225,0.000,0.000,0.000
2016-02-01 14:00:04.238,0.000,0.000,0.000
2016-02-01 14:00:04.250,0.000,0.000,0.000
2016-02-01 14:00:04.263,0.000,0.000,0.000
2016-02-01 14:00:04.275,0.000,0.000,0.000
2016-02-01 14:00:04.288,0.000,0.000,0.000
2016-02-01 14:00:04.300,0.000,0.000,0.000
2016-02-01 14:00:04.313,0.000,0.000,0.000
2016-02-01 14:00:04.325,0.000,0.000,0.000
2016-02-01 14:00:04.338,0.000,0.000,0.000
2016-02-01 14:00:04.350,0.000,0.000,0.000
2016-02-01 14:00:04.363,0.000,0.000,0.000
2016-02-01 14:00:04.375,0.000,0.000,0.000
2016-02-01 14:00:04.388,0.000,0.000,0.000
2016-02-01 14:00:04.400,0.000,0.000,0.000
2016-02-01 14:00:04.413,0.000,0.000,0.000
2016-02-01 14:00:04.425,0.000,0.000,0.000
2016-02-01 14:00:04.438,0.000,0.000,0.000
2016-02-01 14:00:04.450,0.000,0.000,0.000
2016-02-01 14:00:04.463,0.000,0.000,0.000
2016-02-01 14:00:04.475,0.000,0.000,0.000
2016-02-01 14:00:04.488,0.000,0.000,0.000
2016-02-01 14:00:04.500,0.000,0.000,0.000
2016-02-01 14:00:04.513,0.000,0.000,0.000
2016-02-01 14:00:04.525,0.000,0.000,0.000
2016-02-01 14:00:04.538,0.000,0.000,0.000
2016-02-01 14:00:04.550,0.000,0.000,0.000
2016-02-01 14:00:04.563,0.000,0.000,0.000
2016-02-01 14:00:04.575,0.000,0.000,0.000
2016-02-01 14:00:04.588,0.000,0.000,0.000
2016-02-01 14:00:04.600,0.000,0.000,0.000
2016-02-01 14:00:04.613,0.000,0.000,0.000
2016-02-01 14:00:04.625,0.000,0.000,0.000
2016-02-01 14:00:04.638,0.000,0.000,0.000
2016-02-01 14:00:04.650,0.000,0.000,0.000
2016-02-01 14:00:04.663,0.000,0.000,0.000
2016-02-01 14:00:04.675,0.000,0.000,0.000
2016-02-01 14:00:04.688,0.000,0.000,0.000
2016-02-01 14:00:04.700,0.000,0.000,0.000
2016-02-01 14:00:04.713,0.000,0.000,0.000
2016-02-01 14:00:04.725,0.000,0.000,0.000
2016-02-01 14:00:04.738,0.000,0.000,0.000
2016-02-01 14:00:04.750,0.000,0.000,0.000
2016-02-01 14:00:04.763,0.000,0.000,0.000
2016-02-01 14:00:04.775,0.000,0.000,0.000
2016-02-01 14:00:04.788,0.000,0.000,0.000
2016-02-01 14:00:04.800,0.000,0.000,0.000
2016-02-01 14:00:04.813,0.000,0.000,0.000
2016-02-01 14:00:04.825,0.000,0.000,0.000
2016-02-01 14:00:04.838,0.000,0.000,0.000
2016-02-01 14:00:04.850,0.000,0.000,0.000
2016-02-01 14:00:04.863,0.000,0.000,0.000
2016-02-01 14:00:04.875,0.000,0.000,0.000
2016-02-01 14:00:04.888,0.000,0.000,0.000
2016-02-01 14:00:04.900,0.000,0.000,0.000
2016-02-01 14:00:04.913,0.000,0.000,0.000
2016-02-01 14:00:04.925,0.000,0.000,0.000
2016-02-01 14:00:04.938,0.000,0.000,0.000
2016-02-01 14:00:04.950,0.000,0.000,0.000
2016-02-01 14:00:04.963,0.000,0.000,0.000
2016-02-01 14:00:04.975,0.000,0.000,0.000
2016-02-01 14:00:04.988,0.000,0.000,0.000
2016-02-01 14:00:05.000,0.000,0.000,0.000
2016-02-01 14:00:05.013,0.000,0.000,0.000
2016-02-01 14:00:05.025,0.000,0.000,0.000
2016-02-01 14:00:05.038,0.000,0.000,0.000
2016-02-01 14:00:05.050,0.000,0.000,0.000
2016-02-01 14:00:05.063,0.000,0.000,0.000
2016-02-01 14:00:05.075,0.000,0.000,0.000
2016-02-01 14:00:05.088,0.000,0.000,0.000
2016-02-01 14:00:05.100,0.000,0.000,0.000
2016-02-01 14:00:05.113,0.000,0.000,0.000
2016-02-01 14:00:05.125,0.000,0.000,0.000
2016-02-01 14:00:05.138,0.000,0.000,0.000
2016-02-01 14:00:05.150,0.000,0.000,0.000
2016-02-01 14:00:05.163,0.000,0.000,0.000
2016-02-01 14:00:05.175,0.000,0.000,0.000
2016-02-01 14:00:05.188,0.000,0.000,0.000
2016-02-01 14:00:05.200,0.000,0.000,0.000
2016-02-01 14:00:05.213,0.000,0.000,0.000
2016-02-01 14:00:05.225,0.000,0.000,0.000
2016-02-01 14:00:05.238,0.000,0.000,0.000
2016-02-01 14:00:05.250,0.000,0.000,0.000
2016-02-01 14:00:05.263,0.000,0.000,0.000
2016-02-01 14:00:05.275,0.000,0.000,0.000
2016-02-01 14:00:05.288,0.000,0.000,0.000
2016-02-01 14:00:05.300,0.000,0.000,0.000
2016-02-01 14:00:05.313,0.000,0.000,0.000
2016-02-01 14:00:05.325,0.000,0.000,0.000
2016-02-01 14:00:05.338,0.000,0.000,0.000
2016-02-01 14:00:05.350,0.000,0.000,0.000
2016-02-01 14:00:05.363,0.000,0.000,0.000
2016-02-01 14:00:05.375,0.000,0.000,0.000
2016-02-01 14:00:05.388,0.000,0.000,0.000
2016-02-01 14:00:05.400,0.000,0.000,0.000
2016-02-01 14:00:05.413,0.000,0.000,0.000
2016-02-01 14:00:05.425,0.000,0.000,0.000
2016-02-01 14:00:05.438,0.000,0.000,0.000
2016-02-01 14:00:05.450,0.000,0.000,0.000
2016-02-01 14:00:05.463,0.000,0.000,0.000
2016-02-01 14:00:05.475,0.000,0.000,0.000
2016-02-01 14:00:05.488,0.000,0.000,0.000
2016-02-01 14:00:05.500,0.000,0.000,0.000
2016-02-01 14:00:05.513,0.000,0.000,0.000
2016-02-01 14:00:05.525,0.000,0.000,0.000
2016-02-01 14:00:05.538,0.000,0.000,0.000
2016-02-01 14:00:05.550,0.000,0.000,0.000
2016-02-01 14:00:05.563,0.000,0.000,0.000
2016-02-01 14:00:05.575,0.000,0.000,0.000
2016-02-01 14:00:05.588,0.000,0.000,0.000
2016-02-01 14:00:05.600,0.000,0.000,0.000
2016-02-01 14:00:05.613,0.000,0.000,0.000
2016-02-01 14:00:05.625,0.000,0.000,0.000
2016-02-01 14:00:05.638,0.000,0.000,0.000
2016-02-01 14:00:05.650,0.000,0.000,0.000
2016-02-01 14:00:05.663,0.000,0.000,0.000
2016-02-01 14:00:05.675,0.000,0.000,0.000
2016-02-01 14:00:05.688,0.000,0.000,0.000
2016-02-01 14:00:05.700,0.000,0.000,0.000
2016-02-01 14:00:05.713,0.000,0.000,0.000
2016-02-01 14:00:05.725,0.000,0.000,0.000
2016-02-01 14:00:05.738,0.000,0.000,0.000
2016-02-01 14:00:05.750,0.000,0.000,0.000
2016-02-01 14:00:05.763,0.000,0.000,0.000
2016-02-01 14:00:05.775,0.000,0.000,0.000
2016-02-01 14:00:05.788,0.000,0.000,0.000
2016-02-01 14:00:05.800,0.000,0.000,0.000
2016-02-01 14:00:05.813,0.000,0.000,0.000
2016-02-01 14:00:05.825,0.000,0.000,0.000
2016-02-01 14:00:05.838,0.000,0.000,0.000
2016-02-01 14:00:05.850,0.000,0.000,0.000
2016-02-01 14:00:05.863,0.000,0.000,0.000
2016-02-01 14:00:05.875,0.000,0.000,0.000
2016-02-01 14:00:05.888,0.000,0.000,0.000
2016-02-01 14:00:05.900,0.000,0.000,0.000
2016-02-01 14:00:05.913,0.000,0.000,0.000
2016-02-01 14:00:05.925,0.000,0.000,0.000
2016-02-01 14:00:05.938,0.000,0.000,0.000
2016-02-01 14:00:05.950,0.000,0.000,0.000
2016-02-01 14:00:05.963,0.000,0.000,0.000
2016-02-01 14:00:05.975,0.000,0.000,0.000
2016-02-01 14:00:05.988,0.000,0.000,0.000
2016-02-01 14:00:06.000,0.000,0.000,0.000
2016-02-01 14:00:06.013,0.000,0.000,0.000
2016-02-01 14:00:06.025,0.000,0.000,0.000
2016-02-01 14:00:06.038,0.000,0.000,0.000
2016-02-01 14:00:06.050,0.000,0.000,0.000
2016-02-01 14:00:06.063,0.000,0.000,0.000
2016-02-01 14:00:06.075,0.000,0.000,0.000
2016-02-01 14:00:06.088,0.000,0.000,0.000
2016-02-01 14:00:06.100,0.000,0.000,0.000
2016-02-01 14:00:06.113,0.000,0.000,0.000
2016-02-01 14:00:06.125,0.000,0.000,0.000
2016-02-01 14:00:06.138,0.000,0.000,0.000
2016-02-01 14:00:06.150,0.000,0.000,0.000
2016-02-01 14:00:06.163,0.000,0.000,0.000
2016-02-01 14:00:06.175,0.000,0.000,0.000
2016-02-01 14:00:06.188,0.000,0.000,0.000
2016-02-01 14:00:06.200,0.000,0.000,0.000
2016-02-01 14:00:06.213,0.000,0.000,0.000
2016-02-01 14:00:06.225,0.000,0.000,0.000
2016-02-01 14:00:06.238,0.000,0.000,0.000
2016-02-01 14:00:06.250,0.000,0.000,0.000
2016-02-01 14:00:06.263,0.000,0.000,0.000
2016-02-01 14:00:06.275,0.000,0.000,0.000
2016-02-01 14:00:06.288,0.000,0.000,0.000
2016-02-01 14:00:06.300,0.000,0.000,0.000
2016-02-01 14:00:06.313,0.000,0.000,0.000
2016-02-01 14:00:06.325,0.000,0.000,0.000
2016-02-01 14:00:06.338,0.000,0.000,0.000
2016-02-01 14:00:06.350,0.000,0.000,0.000
2016-02-01 14:00:06.363,0.000,0.000,0.000
2016-02-01 14:00:06.375,0.000,0.000,0.000
